country_code,country_name,sector,industria,year,value
FRA,France,Financial and insurance activities,Investment Management,2019,-16.18
FRA,France,Professional scientific and technical activities,Accounting,2019,38.58
FRA,France,Construction,Construction,2019,28.25
FRA,France,Construction,Building Materials,2019,18.57
FRA,France,Professional scientific and technical activities,Architecture & Planning,2019,44.35
FRA,France,Construction,Civil Engineering,2019,84.5
FRA,France,Manufacturing,Aviation & Aerospace,2019,20.89
FRA,France,Manufacturing,Automotive,2019,26.35
FRA,France,Manufacturing,Chemicals,2019,15.68
FRA,France,Manufacturing,Machinery,2019,19.31
FRA,France,Mining and quarrying,Mining & Metals,2019,55.03
FRA,France,Mining and quarrying,Oil & Energy,2019,62.71
FRA,France,Manufacturing,Shipbuilding,2019,56.96
FRA,France,"Electricity, gas, steam and air conditioning supply",Utilities,2019,21.48
FRA,France,Manufacturing,Textiles,2019,67.82
FRA,France,Manufacturing,Paper & Forest Products,2019,56.02
FRA,France,Manufacturing,Railroad Manufacture,2019,31.96
FRA,France,"Agriculture, forestry and fishing ",Farming,2019,50.25
